condition_id,family,level,dose,node,metric,value,baseline_value,relative_change_percent
alpha_0p50,alpha,0.5,100.0,TRAF2_5,auc_mean,157.01472075,226.008547725,-30.527087435183866
alpha_0p50,alpha,0.5,100.0,TRAF2_5,auc_cv,0.5445463876286727,0.446127209797532,22.06078797027573
alpha_0p50,alpha,0.5,100.0,TRAF6,final_mean,0.4490208792125,0.6050789359125,-25.791355050999066
alpha_0p50,alpha,0.5,100.0,TRAF6,final_cv,0.3398927296058145,0.23155068880950605,46.78977262099191
alpha_0p50,alpha,0.5,100.0,TRAF6,auc_mean,223.5351970625,301.7256551625,-25.914421515760424
alpha_0p50,alpha,0.5,100.0,TRAF6,auc_cv,0.3384290977880838,0.23107859664657457,46.45627189163586
alpha_0p50,alpha,0.5,100.0,TRAF2_3,final_mean,0.4935451277625,0.6554709238374999,-24.703734397094866
alpha_0p50,alpha,0.5,100.0,TRAF2_3,final_cv,0.19489903193386232,0.12986558404176507,50.07750773382911
alpha_0p50,alpha,0.5,100.0,TRAF2_3,auc_mean,245.92309907499998,326.9804543875,-24.789663793310435
alpha_0p50,alpha,0.5,100.0,TRAF2_3,auc_cv,0.19457904233087844,0.12971733959689466,50.00233811111596
alpha_0p50,alpha,0.5,100.0,Btx,final_mean,0.2495608068125,0.42844145226249997,-41.751479579152004
alpha_0p50,alpha,0.5,100.0,Btx,final_cv,0.5777276754845724,0.41174234038510404,40.31291388304192
alpha_0p50,alpha,0.5,100.0,Btx,auc_mean,123.466382225,212.8153785,-41.98427618566109
alpha_0p50,alpha,0.5,100.0,Btx,auc_cv,0.5753665636447935,0.4115036525805379,39.820524079597334
alpha_0p50,alpha,0.5,100.0,TAK1_TAB,final_mean,0.278810029825,0.48357264210000006,-42.34371311532059
alpha_0p50,alpha,0.5,100.0,TAK1_TAB,final_cv,0.4615826457567691,0.3085619675616627,49.591555111057836
alpha_0p50,alpha,0.5,100.0,TAK1_TAB,auc_mean,138.180739475,240.4689862,-42.53698089778864
alpha_0p50,alpha,0.5,100.0,TAK1_TAB,auc_cv,0.45935834824798466,0.3081772312965922,49.056549802634365
alpha_0p50,alpha,0.5,100.0,NEMO_IKKa_IKKb,final_mean,0.17654552594999998,0.3990133946,-55.754486355782106
alpha_0p50,alpha,0.5,100.0,NEMO_IKKa_IKKb,final_cv,0.3698567376267263,0.26797761876101767,38.01777153507897
alpha_0p50,alpha,0.5,100.0,NEMO_IKKa_IKKb,auc_mean,87.208119075,198.00618056250002,-55.95687022129441
alpha_0p50,alpha,0.5,100.0,NEMO_IKKa_IKKb,auc_cv,0.369547052572731,0.26798875718071297,37.89647612848705
alpha_0p50,alpha,0.5,100.0,IkBa_release_signal,final_mean,0.07075549423875,0.23551007488749998,-69.95648943148231
alpha_0p50,alpha,0.5,100.0,IkBa_release_signal,final_cv,0.5035382474368633,0.4137182543444197,21.710425428235645
alpha_0p50,alpha,0.5,100.0,IkBa_release_signal,auc_mean,34.91631899875,116.70437287375,-70.08139614740723
alpha_0p50,alpha,0.5,100.0,IkBa_release_signal,auc_cv,0.5059075508669618,0.4148273850750491,21.956160337735376
alpha_0p50,alpha,0.5,100.0,p50_p65,final_mean,0.031515347237500005,0.1612292729125,-80.45308605056877
alpha_0p50,alpha,0.5,100.0,p50_p65,final_cv,0.6347041428258877,0.5025243047048943,26.303173176592054
alpha_0p50,alpha,0.5,100.0,p50_p65,auc_mean,15.471181897500001,79.603306225,-80.56464909413378
alpha_0p50,alpha,0.5,100.0,p50_p65,auc_cv,0.6352237716158607,0.503076246940054,26.26789189105827
alpha_0p50,alpha,0.5,100.0,TNFa,final_mean,0.12122835081875,0.49557346278750003,-75.53776383891399
alpha_0p50,alpha,0.5,100.0,TNFa,final_cv,0.7722912015253616,0.4604643961519166,67.72006869138411
alpha_0p50,alpha,0.5,100.0,TNFa,auc_mean,57.536973115,241.0054182875,-76.12627403821975
alpha_0p50,alpha,0.5,100.0,TNFa,auc_cv,0.7761092157287774,0.4651035056209641,66.86806406513463
alpha_0p50,alpha,0.5,100.0,p100,final_mean,0.027558181835,0.17996233625,-84.6866947777802
alpha_0p50,alpha,0.5,100.0,p100,final_cv,1.2580628301598191,0.8282011089869484,51.90306032053924
alpha_0p50,alpha,0.5,100.0,p100,auc_mean,13.385975445,88.419129645,-84.86076995018583
alpha_0p50,alpha,0.5,100.0,p100,auc_cv,1.250676056809235,0.8270143044922765,51.22786268818582
alpha_0p50,alpha,0.5,100.0,Phenotype_canonical,final_mean,0.233321514,0.6809200242375,-65.73437324577502
alpha_0p50,alpha,0.5,100.0,Phenotype_canonical,final_cv,0.640363180885152,0.30785838076115096,108.00576528139794
alpha_0p50,alpha,0.5,100.0,Phenotype_canonical,auc_mean,106.53738282750001,327.4420264625,-67.46374190922583
alpha_0p50,alpha,0.5,100.0,Phenotype_canonical,auc_cv,0.6557564997412513,0.318699679593397,105.76001224032532
alpha_0p50,alpha,0.5,100.0,NIK,final_mean,0.233652124025,0.405432408025,-42.36964796100059
alpha_0p50,alpha,0.5,100.0,NIK,final_cv,0.6255777932352291,0.4611943646466652,35.64298291339769
alpha_0p50,alpha,0.5,100.0,NIK,auc_mean,115.66847695,201.39707196249998,-42.56695203019763
alpha_0p50,alpha,0.5,100.0,NIK,auc_cv,0.6241113232029039,0.46139699952031393,35.26557906786434
alpha_0p50,alpha,0.5,100.0,IKKa_noncanonical,final_mean,0.1283678493925,0.308058851475,-58.3300889496053
alpha_0p50,alpha,0.5,100.0,IKKa_noncanonical,final_cv,0.7764640013217381,0.5533634273191441,40.31718812416638
alpha_0p50,alpha,0.5,100.0,IKKa_noncanonical,auc_mean,63.138098141250005,152.427095275,-58.57816615389806
alpha_0p50,alpha,0.5,100.0,IKKa_noncanonical,auc_cv,0.7728351401086558,0.5533716766847852,39.659323501821135
alpha_0p50,alpha,0.5,100.0,p100_RelB,final_mean,0.087136131295,0.3464450408625,-74.8484980249484
alpha_0p50,alpha,0.5,100.0,p100_RelB,final_cv,0.6714198859717216,0.39036222097858625,71.99919712736576
alpha_0p50,alpha,0.5,100.0,p100_RelB,auc_mean,42.577042595,170.6254149875,-75.04648261332042
alpha_0p50,alpha,0.5,100.0,p100_RelB,auc_cv,0.6686586582066361,0.3912215719167215,70.91559009148196
alpha_0p50,alpha,0.5,100.0,p52,final_mean,0.062412052622500006,0.290046485075,-78.48205172823882
alpha_0p50,alpha,0.5,100.0,p52,final_cv,1.0339884908307946,0.5979400051319554,72.92512324921469
alpha_0p50,alpha,0.5,100.0,p52,auc_mean,30.1949995825,142.162120975,-78.76016524274426
alpha_0p50,alpha,0.5,100.0,p52,auc_cv,1.031734659788335,0.5979599161582119,72.54244505502146
alpha_0p50,alpha,0.5,100.0,BAFF,final_mean,0.22803941405,0.643102565675,-64.54073949920415
alpha_0p50,alpha,0.5,100.0,BAFF,final_cv,0.6028871893962799,0.3064279010310604,96.74683257226293
alpha_0p50,alpha,0.5,100.0,BAFF,auc_mean,108.3263969925,313.0692518875,-65.39858311239502
alpha_0p50,alpha,0.5,100.0,BAFF,auc_cv,0.611058984436373,0.31315418524264804,95.13039046975946
alpha_0p50,alpha,0.5,100.0,Phenotype_noncanonical,final_mean,0.2955770090625,0.7610278082124999,-61.16081359014325
alpha_0p50,alpha,0.5,100.0,Phenotype_noncanonical,final_cv,0.5583370684514586,0.23502816126521392,137.56177363844145
alpha_0p50,alpha,0.5,100.0,Phenotype_noncanonical,auc_mean,134.61001153750001,366.563082575,-63.27780457543529
alpha_0p50,alpha,0.5,100.0,Phenotype_noncanonical,auc_cv,0.5756533574196799,0.24648253078068932,133.54732507671065
alpha_0p75,alpha,0.75,0.0,TNFR,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,0.0,TNFR,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,TNFR,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,0.0,TNFR,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,IL1R,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,0.0,IL1R,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,IL1R,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,0.0,IL1R,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,CD40,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,0.0,CD40,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,CD40,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,0.0,CD40,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,LTB,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,0.0,LTB,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,LTB,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,0.0,LTB,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,BAFFR,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,0.0,BAFFR,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,BAFFR,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,0.0,BAFFR,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,0.0,TRAF2_5,final_mean,0.39462230571249995,0.45354472925000006,-12.99153528582211
alpha_0p75,alpha,0.75,0.0,TRAF2_5,final_cv,0.4871189932567757,0.4465662807070007,9.081006404149505
alpha_0p75,alpha,0.75,0.0,TRAF2_5,auc_mean,196.52320721249998,226.008547725,-13.046117418699065
alpha_0p75,alpha,0.75,0.0,TRAF2_5,auc_cv,0.4863606408573096,0.446127209797532,9.01837641287042
alpha_0p75,alpha,0.75,0.0,TRAF6,final_mean,0.5408087008125,0.6050789359125,-10.6217935025413
alpha_0p75,alpha,0.75,0.0,TRAF6,final_cv,0.27357809568093605,0.23155068880950605,18.150413236734273
alpha_0p75,alpha,0.75,0.0,TRAF6,auc_mean,269.5125143875,301.7256551625,-10.676301542091604
alpha_0p75,alpha,0.75,0.0,TRAF6,auc_cv,0.2727878075950203,0.23107859664657457,18.049794119287597
alpha_0p75,alpha,0.75,0.0,TRAF2_3,final_mean,0.5902712405125,0.6554709238374999,-9.946998555372044
alpha_0p75,alpha,0.75,0.0,TRAF2_3,final_cv,0.15548231809264434,0.12986558404176507,19.7255756711038
alpha_0p75,alpha,0.75,0.0,TRAF2_3,auc_mean,294.3219101875,326.9804543875,-9.987919388385457
alpha_0p75,alpha,0.75,0.0,TRAF2_3,auc_cv,0.15528463115783084,0.12971733959689466,19.710003026880017
alpha_0p75,alpha,0.75,0.0,Btx,final_mean,0.3514172672625,0.42844145226249997,-17.977762094039473
alpha_0p75,alpha,0.75,0.0,Btx,final_cv,0.4762826909671606,0.41174234038510404,15.674936544464124
alpha_0p75,alpha,0.75,0.0,Btx,auc_mean,174.29639045,212.8153785,-18.099720199496772
alpha_0p75,alpha,0.75,0.0,Btx,auc_cv,0.4753990024639406,0.4115036525805379,15.527286205776125
alpha_0p75,alpha,0.75,0.0,TAK1_TAB,final_mean,0.39629298132499996,0.48357264210000006,-18.04892443790299
alpha_0p75,alpha,0.75,0.0,TAK1_TAB,final_cv,0.3682456983168669,0.3085619675616627,19.34254283729151
alpha_0p75,alpha,0.75,0.0,TAK1_TAB,auc_mean,196.81660175000002,240.4689862,-18.153020536999286
alpha_0p75,alpha,0.75,0.0,TAK1_TAB,auc_cv,0.3672905487515593,0.3081772312965922,19.18159794163248
alpha_0p75,alpha,0.75,0.0,NEMO_IKKa_IKKb,final_mean,0.3646191768,0.4652436550375,-21.62833972005257
alpha_0p75,alpha,0.75,0.0,NEMO_IKKa_IKKb,final_cv,0.3959859426470162,0.32249126155697594,22.7896659076003
alpha_0p75,alpha,0.75,0.0,NEMO_IKKa_IKKb,auc_mean,180.42863148749998,230.74366955000002,-21.805598463708765
alpha_0p75,alpha,0.75,0.0,NEMO_IKKa_IKKb,auc_cv,0.394831933806026,0.32194273715021626,22.640422735115195
alpha_0p75,alpha,0.75,0.0,IkBa_release_signal,final_mean,0.2345506931625,0.33021212587500004,-28.96969106116719
alpha_0p75,alpha,0.75,0.0,IkBa_release_signal,final_cv,0.5054409495286353,0.434761252973225,16.2571287280201
alpha_0p75,alpha,0.75,0.0,IkBa_release_signal,auc_mean,115.78180521124999,163.377556675,-29.132368259387185
alpha_0p75,alpha,0.75,0.0,IkBa_release_signal,auc_cv,0.5063709043029748,0.4353969800324452,16.300968432358154
alpha_0p75,alpha,0.75,0.0,p50_p65,final_mean,0.1926202459375,0.2973161333125,-35.21365834021436
alpha_0p75,alpha,0.75,0.0,p50_p65,final_cv,0.4945079818280249,0.4313607869261006,14.639067067712519
alpha_0p75,alpha,0.75,0.0,p50_p65,auc_mean,94.45113412625,146.372372775,-35.472020890555655
alpha_0p75,alpha,0.75,0.0,p50_p65,auc_cv,0.49452863159520283,0.431985906518163,14.477954982637886
alpha_0p75,alpha,0.75,0.0,TNFa,final_mean,0.4748122329875,0.6196866580375,-23.37865809614268
alpha_0p75,alpha,0.75,0.0,TNFa,final_cv,0.425924718971701,0.3331276459151579,27.8563109950283
alpha_0p75,alpha,0.75,0.0,TNFa,auc_mean,229.2538317,301.9203035875,-24.06809711836435
alpha_0p75,alpha,0.75,0.0,TNFa,auc_cv,0.4312354353286573,0.33825294170185494,27.489042123027453
alpha_0p75,alpha,0.75,0.0,p100,final_mean,0.16109059492500002,0.25862056725000004,-37.71160714790367
alpha_0p75,alpha,0.75,0.0,p100,final_cv,0.8157790055654134,0.6613039798447459,23.359155612058103
alpha_0p75,alpha,0.75,0.0,p100,auc_mean,78.66094418624999,126.96675095,-38.04602890308899
alpha_0p75,alpha,0.75,0.0,p100,auc_cv,0.8149137834148509,0.661837540040465,23.12897563426619
alpha_0p75,alpha,0.75,0.0,Phenotype_canonical,final_mean,0.6705679337000001,0.7884652180875,-14.95275653039856
alpha_0p75,alpha,0.75,0.0,Phenotype_canonical,final_cv,0.2783985081753045,0.212434078106337,31.05171762317156
alpha_0p75,alpha,0.75,0.0,Phenotype_canonical,auc_mean,319.8085358125,381.70516738749996,-16.21582227944105
alpha_0p75,alpha,0.75,0.0,Phenotype_canonical,auc_cv,0.2902546324300683,0.22146898062916354,31.058819887775723
alpha_0p75,alpha,0.75,0.0,NIK,final_mean,0.33111610548750003,0.405432408025,-18.330133720567655
alpha_0p75,alpha,0.75,0.0,NIK,final_cv,0.5244503435378761,0.4611943646466652,13.715687731716585
alpha_0p75,alpha,0.75,0.0,NIK,auc_mean,164.2672444,201.39707196249998,-18.436130774241597
alpha_0p75,alpha,0.75,0.0,NIK,auc_cv,0.5241900486042163,0.46139699952031393,13.609331909220135
alpha_0p75,alpha,0.75,0.0,IKKa_noncanonical,final_mean,0.2253289959375,0.308058851475,-26.855211314781457
alpha_0p75,alpha,0.75,0.0,IKKa_noncanonical,final_cv,0.6416174787240664,0.5533634273191441,15.948659967009892
alpha_0p75,alpha,0.75,0.0,IKKa_noncanonical,auc_mean,111.23343082625,152.427095275,-27.025158732068476
alpha_0p75,alpha,0.75,0.0,IKKa_noncanonical,auc_cv,0.6404094779709285,0.5533716766847852,15.728633205006325
alpha_0p75,alpha,0.75,0.0,p100_RelB,final_mean,0.2489267401375,0.3793751871125,-34.385076147933944
alpha_0p75,alpha,0.75,0.0,p100_RelB,final_cv,0.45395025375022735,0.3517098654598227,29.069525290891796
alpha_0p75,alpha,0.75,0.0,p100_RelB,auc_mean,121.99673115,186.72962554999998,-34.66664392933549
alpha_0p75,alpha,0.75,0.0,p100_RelB,auc_cv,0.4542364220824084,0.3526241530516158,28.816026398486372
alpha_0p75,alpha,0.75,0.0,p52,final_mean,0.19649151705,0.3062981677875,-35.84959437748919
alpha_0p75,alpha,0.75,0.0,p52,final_cv,0.720053587143231,0.5726196517273229,25.747271329436483
alpha_0p75,alpha,0.75,0.0,p52,auc_mean,95.6930763225,150.11127485,-36.251906182182424
alpha_0p75,alpha,0.75,0.0,p52,auc_cv,0.7191848010444166,0.572690320866033,25.580051703484695
alpha_0p75,alpha,0.75,0.0,BAFF,final_mean,0.5201931302125,0.6632187320125,-21.565374271923353
alpha_0p75,alpha,0.75,0.0,BAFF,final_cv,0.368961940945633,0.29052902409046305,26.996585659802452
alpha_0p75,alpha,0.75,0.0,BAFF,auc_mean,250.8746508,322.95853719999997,-22.31985784458772
alpha_0p75,alpha,0.75,0.0,BAFF,auc_cv,0.3763799154999004,0.2969201859416993,26.761309375511154
alpha_0p75,alpha,0.75,0.0,Phenotype_noncanonical,final_mean,0.638022020425,0.7724286863250001,-17.40052748940092
alpha_0p75,alpha,0.75,0.0,Phenotype_noncanonical,final_cv,0.3041154384190026,0.2250256583715686,35.14700528809867
alpha_0p75,alpha,0.75,0.0,Phenotype_noncanonical,auc_mean,302.1987339625,372.31345484999997,-18.83217487150666
alpha_0p75,alpha,0.75,0.0,Phenotype_noncanonical,auc_cv,0.3170527522753527,0.23614398690381916,34.26247114413607
alpha_0p75,alpha,0.75,100.0,TNFR,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,100.0,TNFR,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,TNFR,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,100.0,TNFR,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,IL1R,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,100.0,IL1R,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,IL1R,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,100.0,IL1R,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,CD40,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,100.0,CD40,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,CD40,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,100.0,CD40,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,LTB,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,100.0,LTB,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,LTB,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,100.0,LTB,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,BAFFR,final_mean,1.0,1.0,0.0
alpha_0p75,alpha,0.75,100.0,BAFFR,final_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,BAFFR,auc_mean,500.0,500.0,0.0
alpha_0p75,alpha,0.75,100.0,BAFFR,auc_cv,0.0,0.0,
alpha_0p75,alpha,0.75,100.0,TRAF2_5,final_mean,0.39462230571249995,0.45354472925000006,-12.99153528582211
alpha_0p75,alpha,0.75,100.0,TRAF2_5,final_cv,0.4871189932567757,0.4465662807070007,9.081006404149505
alpha_0p75,alpha,0.75,100.0,TRAF2_5,auc_mean,196.52320721249998,226.008547725,-13.046117418699065
alpha_0p75,alpha,0.75,100.0,TRAF2_5,auc_cv,0.4863606408573096,0.446127209797532,9.01837641287042
alpha_0p75,alpha,0.75,100.0,TRAF6,final_mean,0.5408087008125,0.6050789359125,-10.6217935025413
alpha_0p75,alpha,0.75,100.0,TRAF6,final_cv,0.27357809568093605,0.23155068880950605,18.150413236734273
alpha_0p75,alpha,0.75,100.0,TRAF6,auc_mean,269.5125143875,301.7256551625,-10.676301542091604
alpha_0p75,alpha,0.75,100.0,TRAF6,auc_cv,0.2727878075950203,0.23107859664657457,18.049794119287597
alpha_0p75,alpha,0.75,100.0,TRAF2_3,final_mean,0.5902712405125,0.6554709238374999,-9.946998555372044
alpha_0p75,alpha,0.75,100.0,TRAF2_3,final_cv,0.15548231809264434,0.12986558404176507,19.7255756711038
alpha_0p75,alpha,0.75,100.0,TRAF2_3,auc_mean,294.3219101875,326.9804543875,-9.987919388385457
alpha_0p75,alpha,0.75,100.0,TRAF2_3,auc_cv,0.15528463115783084,0.12971733959689466,19.710003026880017
alpha_0p75,alpha,0.75,100.0,Btx,final_mean,0.3514172672625,0.42844145226249997,-17.977762094039473
alpha_0p75,alpha,0.75,100.0,Btx,final_cv,0.4762826909671606,0.41174234038510404,15.674936544464124
alpha_0p75,alpha,0.75,100.0,Btx,auc_mean,174.29639045,212.8153785,-18.099720199496772
alpha_0p75,alpha,0.75,100.0,Btx,auc_cv,0.4753990024639406,0.4115036525805379,15.527286205776125
alpha_0p75,alpha,0.75,100.0,TAK1_TAB,final_mean,0.39629298132499996,0.48357264210000006,-18.04892443790299
alpha_0p75,alpha,0.75,100.0,TAK1_TAB,final_cv,0.3682456983168669,0.3085619675616627,19.34254283729151
alpha_0p75,alpha,0.75,100.0,TAK1_TAB,auc_mean,196.81660175000002,240.4689862,-18.153020536999286
alpha_0p75,alpha,0.75,100.0,TAK1_TAB,auc_cv,0.3672905487515593,0.3081772312965922,19.18159794163248
alpha_0p75,alpha,0.75,100.0,NEMO_IKKa_IKKb,final_mean,0.300169658725,0.3990133946,-24.772034526331666
alpha_0p75,alpha,0.75,100.0,NEMO_IKKa_IKKb,final_cv,0.309723595901871,0.26797761876101767,15.578158106585139
alpha_0p75,alpha,0.75,100.0,NEMO_IKKa_IKKb,auc_mean,148.6827449125,198.00618056250002,-24.910048519637616
alpha_0p75,alpha,0.75,100.0,NEMO_IKKa_IKKb,auc_cv,0.30960901008390823,0.26798875718071297,15.530596634369065
alpha_0p75,alpha,0.75,100.0,IkBa_release_signal,final_mean,0.15471533075,0.23551007488749998,-34.30627932842981
alpha_0p75,alpha,0.75,100.0,IkBa_release_signal,final_cv,0.451928614894867,0.4137182543444197,9.235841094562215
alpha_0p75,alpha,0.75,100.0,IkBa_release_signal,auc_mean,76.53542045,116.70437287375,-34.41940643235751
alpha_0p75,alpha,0.75,100.0,IkBa_release_signal,auc_cv,0.4535472877507039,0.4148273850750491,9.333979401733504
alpha_0p75,alpha,0.75,100.0,p50_p65,final_mean,0.09122444530000001,0.1612292729125,-43.41942771800006
alpha_0p75,alpha,0.75,100.0,p50_p65,final_cv,0.5591919898458826,0.5025243047048943,11.276605849793908
alpha_0p75,alpha,0.75,100.0,p50_p65,auc_mean,44.9291512375,79.603306225,-43.558686984046815
alpha_0p75,alpha,0.75,100.0,p50_p65,auc_cv,0.5597374313795401,0.503076246940054,11.262941707966935
alpha_0p75,alpha,0.75,100.0,TNFa,final_mean,0.330182139925,0.49557346278750003,-33.37372464058254
alpha_0p75,alpha,0.75,100.0,TNFa,final_cv,0.5838485652488964,0.4604643961519166,26.7955937805608
alpha_0p75,alpha,0.75,100.0,TNFa,auc_mean,159.0453640875,241.0054182875,-34.007556669214914
alpha_0p75,alpha,0.75,100.0,TNFa,auc_cv,0.5886264538609011,0.4651035056209641,26.558163236164024
alpha_0p75,alpha,0.75,100.0,p100,final_mean,0.096504117275,0.17996233625,-46.37538093474267
alpha_0p75,alpha,0.75,100.0,p100,final_cv,1.0137961260587611,0.8282011089869484,22.409414218103564
alpha_0p75,alpha,0.75,100.0,p100,auc_mean,47.186378032499995,88.419129645,-46.633292793141244
alpha_0p75,alpha,0.75,100.0,p100,auc_cv,1.010182925086921,0.8270143044922765,22.148180460686937
alpha_0p75,alpha,0.75,100.0,Phenotype_canonical,final_mean,0.514029777825,0.6809200242375,-24.50952248017454
alpha_0p75,alpha,0.75,100.0,Phenotype_canonical,final_cv,0.4184587635596812,0.30785838076115096,35.92573394464076
alpha_0p75,alpha,0.75,100.0,Phenotype_canonical,auc_mean,242.6861085375,327.4420264625,-25.884251585129558
alpha_0p75,alpha,0.75,100.0,Phenotype_canonical,auc_cv,0.4331044677879487,0.318699679593397,35.89736530030763
alpha_0p75,alpha,0.75,100.0,NIK,final_mean,0.33111610548750003,0.405432408025,-18.330133720567655
alpha_0p75,alpha,0.75,100.0,NIK,final_cv,0.5244503435378761,0.4611943646466652,13.715687731716585
alpha_0p75,alpha,0.75,100.0,NIK,auc_mean,164.2672444,201.39707196249998,-18.436130774241597
alpha_0p75,alpha,0.75,100.0,NIK,auc_cv,0.5241900486042163,0.46139699952031393,13.609331909220135
alpha_0p75,alpha,0.75,100.0,IKKa_noncanonical,final_mean,0.2253289959375,0.308058851475,-26.855211314781457
alpha_0p75,alpha,0.75,100.0,IKKa_noncanonical,final_cv,0.6416174787240664,0.5533634273191441,15.948659967009892
alpha_0p75,alpha,0.75,100.0,IKKa_noncanonical,auc_mean,111.23343082625,152.427095275,-27.025158732068476
alpha_0p75,alpha,0.75,100.0,IKKa_noncanonical,auc_cv,0.6404094779709285,0.5533716766847852,15.728633205006325
alpha_0p75,alpha,0.75,100.0,p100_RelB,final_mean,0.2174679824,0.3464450408625,-37.228721225566474
alpha_0p75,alpha,0.75,100.0,p100_RelB,final_cv,0.5023572723392028,0.39036222097858625,28.690033343867107
alpha_0p75,alpha,0.75,100.0,p100_RelB,auc_mean,106.726085965,170.6254149875,-37.45006511906873
alpha_0p75,alpha,0.75,100.0,p100_RelB,auc_cv,0.5023790831629973,0.3912215719167215,28.41292996745528
alpha_0p75,alpha,0.75,100.0,p52,final_mean,0.178101471425,0.290046485075,-38.595542235601776
alpha_0p75,alpha,0.75,100.0,p52,final_cv,0.7579249350419524,0.5979400051319554,26.75601708146136
alpha_0p75,alpha,0.75,100.0,p52,auc_mean,86.8006575475,142.162120975,-38.94248555649759
alpha_0p75,alpha,0.75,100.0,p52,auc_cv,0.7570793502739498,0.5979599161582119,26.61038471241559
alpha_0p75,alpha,0.75,100.0,BAFF,final_mean,0.4869315313375,0.643102565675,-24.284001133409106
alpha_0p75,alpha,0.75,100.0,BAFF,final_cv,0.40030147142565825,0.3064279010310604,30.634798619425506
alpha_0p75,alpha,0.75,100.0,BAFF,auc_mean,234.82000465000002,313.0692518875,-24.994229476620234
alpha_0p75,alpha,0.75,100.0,BAFF,auc_cv,0.40814690440124335,0.31315418524264804,30.33416880090236
alpha_0p75,alpha,0.75,100.0,Phenotype_noncanonical,final_mean,0.6124386528,0.7610278082124999,-19.524799725979236
alpha_0p75,alpha,0.75,100.0,Phenotype_noncanonical,final_cv,0.3281063413313127,0.23502816126521392,39.602990367212286
alpha_0p75,alpha,0.75,100.0,Phenotype_noncanonical,auc_mean,289.7293728125,366.563082575,-20.96056952128549
alpha_0p75,alpha,0.75,100.0,Phenotype_noncanonical,auc_cv,0.34169285937472377,0.24648253078068932,38.62761725647361
