input,time,model,node,mean,sd,cv
0.1,14.5,moment_ode,2,0.0909086941114,0.0646175022232,0.710795626917
0.1,14.6,bounded_mc,1,0.0913095176678,0.04135511033,0.452911277886
0.1,14.6,linear_mc,1,0.0913904440184,0.0496698945427,0.543491117438
0.1,14.6,moment_ode,1,0.0909090812744,0.0486639290933,0.535303276758
0.1,14.6,bounded_mc,2,0.0827462449037,0.0448611456249,0.542153250303
0.1,14.6,linear_mc,2,0.0907559317738,0.0628940390696,0.693001965164
0.1,14.6,moment_ode,2,0.0909087309034,0.0646175543002,0.710795912098
0.1,14.7,bounded_mc,1,0.0912929062094,0.0403612879099,0.442107602723
0.1,14.7,linear_mc,1,0.0912697148261,0.0483705078695,0.529973255221
0.1,14.7,moment_ode,1,0.090909082278,0.0486639305988,0.53530328741
0.1,14.7,bounded_mc,2,0.0829049530403,0.0454237613491,0.54790165947
0.1,14.7,linear_mc,2,0.0910571961532,0.0646320598577,0.709796288356
0.1,14.7,moment_ode,2,0.090908764295,0.0646176015414,0.710796170671
0.1,14.8,bounded_mc,1,0.091353975798,0.0406893734969,0.445403422692
0.1,14.8,linear_mc,1,0.0913649099557,0.0485864384517,0.531784450675
0.1,14.8,moment_ode,1,0.0909090831771,0.0486639319476,0.535303296952
0.1,14.8,bounded_mc,2,0.0827084521171,0.0452689308934,0.547331375871
0.1,14.8,linear_mc,2,0.0909124416891,0.065771288314,0.723457505837
0.1,14.8,moment_ode,2,0.0909087945994,0.0646176443942,0.710796405111
0.1,14.9,bounded_mc,1,0.0912954003726,0.0415636077825,0.455265080309
0.1,14.9,linear_mc,1,0.0914027285761,0.0498462172299,0.545347146704
0.1,14.9,moment_ode,1,0.0909090839825,0.0486639331559,0.535303305501
0.1,14.9,bounded_mc,2,0.0827523260143,0.0459647419266,0.555449546139
0.1,14.9,linear_mc,2,0.091122164879,0.0672345037142,0.737850157571
0.1,14.9,moment_ode,2,0.0909088221008,0.064617683265,0.710796617663
0.1,15,bounded_mc,1,0.0910617789901,0.041578099889,0.45659222069
0.1,15,linear_mc,1,0.0911763635005,0.050171081507,0.550264120884
0.1,15,moment_ode,1,0.090909084704,0.0486639342383,0.535303313159
0.1,15,bounded_mc,2,0.0828255316605,0.0459350824073,0.554600513711
0.1,15,linear_mc,2,0.0912506975475,0.0676899809305,0.741802339596
0.1,15,moment_ode,2,0.0909088470577,0.0646177185225,0.710796810364
0.1,15.1,bounded_mc,1,0.0907786079077,0.0407440348005,0.448828592326
0.1,15.1,linear_mc,1,0.0907319522366,0.0480201302418,0.529252694978
0.1,15.1,moment_ode,1,0.0909090853504,0.048663935208,0.53530332002
0.1,15.1,bounded_mc,2,0.0831574966301,0.0464332097345,0.55837671426
0.1,15.1,linear_mc,2,0.0917453771757,0.0685289321863,0.746946977559
0.1,15.1,moment_ode,2,0.0909088697046,0.0646177505015,0.710796985064
0.1,15.2,bounded_mc,1,0.0909359783147,0.0406731788907,0.447272681776
0.1,15.2,linear_mc,1,0.0908738098741,0.0475934676486,0.523731399779
0.1,15.2,moment_ode,1,0.0909090859294,0.0486639360767,0.535303326166
0.1,15.2,bounded_mc,2,0.0829142114028,0.0458325439716,0.55277066737
0.1,15.2,linear_mc,2,0.0913998581346,0.0678647611213,0.742504009376
0.1,15.2,moment_ode,2,0.0909088902545,0.064617779506,0.710797143437
0.1,15.3,bounded_mc,1,0.0912794506402,0.0409435851727,0.448552055096
0.1,15.3,linear_mc,1,0.0912888229235,0.0483009115436,0.529099948896
0.1,15.3,moment_ode,1,0.0909090864481,0.048663936855,0.535303331673
0.1,15.3,bounded_mc,2,0.0825360174745,0.0453487884784,0.549442411519
0.1,15.3,linear_mc,2,0.0908825045244,0.0673273736879,0.740817762894
0.1,15.3,moment_ode,2,0.090908908901,0.0646178058116,0.710797287007
0.1,15.4,bounded_mc,1,0.0916425468282,0.0410268624989,0.447683569683
0.1,15.4,linear_mc,1,0.0917106835826,0.0489237584139,0.533457570076
0.1,15.4,moment_ode,1,0.0909090869128,0.0486639375521,0.535303336605
0.1,15.4,bounded_mc,2,0.0821959045761,0.0451785937568,0.549645313715
0.1,15.4,linear_mc,2,0.0904722189363,0.0668604590639,0.739016461076
0.1,15.4,moment_ode,2,0.0909089258197,0.0646178296688,0.710797417153
0.1,15.5,bounded_mc,1,0.0914742838311,0.0409041364657,0.447165419095
0.1,15.5,linear_mc,1,0.0914752402133,0.0480935531678,0.525754871544
0.1,15.5,moment_ode,1,0.0909090873291,0.0486639381767,0.535303341024
0.1,15.5,bounded_mc,2,0.0823317040576,0.0448066407549,0.544220981064
0.1,15.5,linear_mc,2,0.0905217652525,0.065263750984,0.72097302568
0.1,15.5,moment_ode,2,0.0909089411702,0.0646178513048,0.710797535127
0.1,15.6,bounded_mc,1,0.0915710024235,0.0411072602849,0.448911327788
0.1,15.6,linear_mc,1,0.0916255822648,0.0490995546974,0.535871679981
0.1,15.6,moment_ode,1,0.090909087702,0.0486639387362,0.535303344983
0.1,15.6,bounded_mc,2,0.0824093213551,0.0445085059586,0.540090674535
0.1,15.6,linear_mc,2,0.0904662839958,0.0632031587978,0.698637724533
0.1,15.6,moment_ode,2,0.0909089550974,0.0646178709258,0.710797642064
0.1,15.7,bounded_mc,1,0.0913487974262,0.0410999880639,0.449923690535
0.1,15.7,linear_mc,1,0.0914274275173,0.0498149153156,0.544857453264
0.1,15.7,moment_ode,1,0.0909090880361,0.0486639392374,0.535303348529
0.1,15.7,bounded_mc,2,0.0820772630969,0.0438989684176,0.534849320765
0.1,15.7,linear_mc,2,0.0899288029392,0.0616715235536,0.685781657689
0.1,15.7,moment_ode,2,0.0909089677329,0.0646178887189,0.710797738995
0.1,15.8,bounded_mc,1,0.0912412570418,0.0413172597197,0.452835274955
0.1,15.8,linear_mc,1,0.0913828614391,0.0509414993909,0.557451349068
0.1,15.8,moment_ode,1,0.0909090883353,0.0486639396865,0.535303351706
0.1,15.8,bounded_mc,2,0.0823677227159,0.0440746515736,0.535096153205
0.1,15.8,linear_mc,2,0.0902963574513,0.0620874301697,0.68759617688
0.1,15.8,moment_ode,2,0.090908979196,0.0646179048539,0.710797826853
0.1,15.9,bounded_mc,1,0.0912862996482,0.0407200746775,0.446069945156
0.1,15.9,linear_mc,1,0.0913301445031,0.0490185674285,0.53671838247
0.1,15.9,moment_ode,1,0.0909090886034,0.0486639400887,0.535303354552
0.1,15.9,bounded_mc,2,0.0823091709991,0.0437618174892,0.531676081268
0.1,15.9,linear_mc,2,0.0901132533088,0.0607818990257,0.674505655871
0.1,15.9,moment_ode,2,0.0909089895952,0.0646179194849,0.710797906485
0.1,16,bounded_mc,1,0.091302245253,0.0411211577438,0.450384956359
0.1,16,linear_mc,1,0.0914495851201,0.0507239156558,0.554665344728
0.1,16,moment_ode,1,0.0909090888436,0.0486639404491,0.535303357102
0.1,16,bounded_mc,2,0.0825660369731,0.0442232395244,0.535610538493
0.1,16,linear_mc,2,0.0904762715637,0.0618769826497,0.68390287951
0.1,16,moment_ode,2,0.0909089990289,0.0646179327517,0.71079797866
0.1,16.1,bounded_mc,1,0.0913068032362,0.0416330941576,0.455969245248
0.1,16.1,linear_mc,1,0.0915186472405,0.0513006327502,0.560548416056
0.1,16.1,moment_ode,1,0.0909090890587,0.0486639407719,0.535303359386
0.1,16.1,bounded_mc,2,0.0822849773487,0.0442138571436,0.537325992766
0.1,16.1,linear_mc,2,0.0901019551278,0.0616337768994,0.684044833567
0.1,16.1,moment_ode,2,0.0909090075865,0.0646179447812,0.710798044075
0.1,16.2,bounded_mc,1,0.0916920460544,0.04206110852,0.458721452186
0.1,16.2,linear_mc,1,0.0920336638101,0.0531274519492,0.577261077629
0.1,16.2,moment_ode,1,0.0909090892515,0.0486639410611,0.535303361432
0.1,16.2,bounded_mc,2,0.082560095875,0.0442393231669,0.53584389284
0.1,16.2,linear_mc,2,0.0904851952378,0.0624047394357,0.689667953655
0.1,16.2,moment_ode,2,0.0909090153491,0.0646179556885,0.71079810336
0.1,16.3,bounded_mc,1,0.0918568884496,0.0413039618064,0.449655572963
0.1,16.3,linear_mc,1,0.0920816846861,0.051171440661,0.555717902376
0.1,16.3,moment_ode,1,0.0909090894242,0.0486639413202,0.535303363266
0.1,16.3,bounded_mc,2,0.0825124957873,0.0443947324957,0.53803647644
0.1,16.3,linear_mc,2,0.0904819282394,0.0627614368564,0.69363505042
0.1,16.3,moment_ode,2,0.0909090223903,0.064617965578,0.710798157091
0.1,16.4,bounded_mc,1,0.0919430374989,0.042046033935,0.457305252021
0.1,16.4,linear_mc,1,0.0922743819941,0.0522737987653,0.566503916208
0.1,16.4,moment_ode,1,0.0909090895788,0.0486639415522,0.535303364908
0.1,16.4,bounded_mc,2,0.0828915182599,0.0449908597721,0.542767954027
0.1,16.4,linear_mc,2,0.0910718674356,0.0640931693961,0.703764743173
0.1,16.4,moment_ode,2,0.0909090287771,0.0646179745444,0.710798205785
0.1,16.5,bounded_mc,1,0.0921830173105,0.0422407946229,0.45822751148
0.1,16.5,linear_mc,1,0.0925860419332,0.0530721343403,0.573219604512
0.1,16.5,moment_ode,1,0.0909090897174,0.0486639417602,0.535303366379
0.1,16.5,bounded_mc,2,0.0831672848778,0.0454582859391,0.54658855349
0.1,16.5,linear_mc,2,0.0915158088543,0.0649412714204,0.709618067451
0.1,16.5,moment_ode,2,0.0909090345699,0.0646179826736,0.710798249914
0.1,16.6,bounded_mc,1,0.0920736842651,0.0415336066616,0.451090960388
0.1,16.6,linear_mc,1,0.0923396799405,0.0511261644961,0.553674915584
0.1,16.6,moment_ode,1,0.0909090898415,0.0486639419464,0.535303367697
0.1,16.6,bounded_mc,2,0.0833868900348,0.0454905039098,0.545535441972
0.1,16.6,linear_mc,2,0.0917939567558,0.0650537020518,0.708692645474
0.1,16.6,moment_ode,2,0.090909039824,0.0646179900438,0.710798289904
0.1,16.7,bounded_mc,1,0.0925285478773,0.0421010913395,0.455006506699
0.1,16.7,linear_mc,1,0.0928829127584,0.0515907791837,0.555438860083
0.1,16.7,moment_ode,1,0.0909090899527,0.0486639421133,0.535303368877
0.1,16.7,bounded_mc,2,0.0830985729558,0.0458814872081,0.55213327469
0.1,16.7,linear_mc,2,0.0915770819584,0.0660347119201,0.721083381431
0.1,16.7,moment_ode,2,0.0909090445893,0.0646179967255,0.710798326145
0.1,16.8,bounded_mc,1,0.0920940322498,0.0416800482024,0.452581423402
0.1,16.8,linear_mc,1,0.0923580522133,0.0508157354108,0.550203628087
0.1,16.8,moment_ode,1,0.0909090900524,0.0486639422628,0.535303369935
0.1,16.8,bounded_mc,2,0.0836018177392,0.0467963629081,0.559752935684
0.1,16.8,linear_mc,2,0.0924210742618,0.069038088095,0.746995083604
0.1,16.8,moment_ode,2,0.0909090489111,0.0646180027829,0.710798358985
0.1,16.9,bounded_mc,1,0.0918544780884,0.0419386069656,0.456576618129
0.1,16.9,linear_mc,1,0.0921212355735,0.0510175626542,0.553808927297
0.1,16.9,moment_ode,1,0.0909090901416,0.0486639423967,0.535303370882
0.1,16.9,bounded_mc,2,0.0836954790427,0.0472104135469,0.564073640379
0.1,16.9,linear_mc,2,0.0926367390637,0.0701095740081,0.756822559999
0.1,16.9,moment_ode,2,0.0909090528306,0.0646180082743,0.710798388744
0.1,17,bounded_mc,1,0.0914514027278,0.0408525600529,0.446713323518
0.1,17,linear_mc,1,0.0915394909273,0.0491818985644,0.537275202934
0.1,17,moment_ode,1,0.0909090902215,0.0486639425166,0.535303371731
0.1,17,bounded_mc,2,0.0835954805388,0.0470680765145,0.563045707867
0.1,17,linear_mc,2,0.092499041409,0.0693034071156,0.74923378729
0.1,17,moment_ode,2,0.0909090563852,0.0646180132523,0.710798415711
0.1,17.1,bounded_mc,1,0.0912601794556,0.0409150753006,0.448334372611
0.1,17.1,linear_mc,1,0.0913443548949,0.0495193415328,0.542117152064
0.1,17.1,moment_ode,1,0.0909090902932,0.0486639426241,0.535303372492
0.1,17.1,bounded_mc,2,0.0834196934458,0.0470156266056,0.563603444984
0.1,17.1,linear_mc,2,0.0922827690469,0.0687482655086,0.744974020813
0.1,17.1,moment_ode,2,0.0909090596086,0.0646180177649,0.710798440146
0.1,17.2,bounded_mc,1,0.0910233254641,0.0408453230524,0.448734682502
0.1,17.2,linear_mc,1,0.0911020779538,0.0499327674971,0.548096910835
0.1,17.2,moment_ode,1,0.0909090903573,0.0486639427203,0.535303373173
0.1,17.2,bounded_mc,2,0.0835825832305,0.0466777300632,0.558462400408
0.1,17.2,linear_mc,2,0.0923413823085,0.0670255776654,0.725845509238
0.1,17.2,moment_ode,2,0.0909090625318,0.0646180218556,0.710798462287
0.1,17.3,bounded_mc,1,0.0906130340014,0.0405835329311,0.447877431523
0.1,17.3,linear_mc,1,0.0906048676325,0.0487797237374,0.538378621502
0.1,17.3,moment_ode,1,0.0909090904148,0.0486639428066,0.535303373783
0.1,17.3,bounded_mc,2,0.0834791395239,0.0459324053566,0.550226147736
0.1,17.3,linear_mc,2,0.0920545504283,0.0653452264219,0.709853300222
0.1,17.3,moment_ode,2,0.0909090651826,0.0646180255636,0.710798482349
0.1,17.4,bounded_mc,1,0.0904906597392,0.0406959724028,0.449725668043
0.1,17.4,linear_mc,1,0.0904555710206,0.0484834026564,0.535991339277
0.1,17.4,moment_ode,1,0.0909090904663,0.0486639428839,0.53530337433
0.1,17.4,bounded_mc,2,0.0833898683065,0.0462122363122,0.554170875319
0.1,17.4,linear_mc,2,0.0919619272561,0.065388702478,0.711041019137
0.1,17.4,moment_ode,2,0.0909090675863,0.0646180289247,0.710798500527
0.1,17.5,bounded_mc,1,0.0908279296581,0.0407243048008,0.448367643676
0.1,17.5,linear_mc,1,0.0908311525689,0.0487577793303,0.536795779326
0.1,17.5,moment_ode,1,0.0909090905124,0.0486639429531,0.535303374819
0.1,17.5,bounded_mc,2,0.0834638009051,0.046127296756,0.552662306961
0.1,17.5,linear_mc,2,0.0920055281313,0.0647979881871,0.70428363929
0.1,17.5,moment_ode,2,0.0909090697659,0.0646180319712,0.710798516998
0.1,17.6,bounded_mc,1,0.0907654808623,0.0411148716396,0.452979163984
0.1,17.6,linear_mc,1,0.0908000505403,0.0492120315707,0.541982424876
0.1,17.6,moment_ode,1,0.0909090905537,0.0486639430151,0.535303375258
0.1,17.6,bounded_mc,2,0.0832605026914,0.0464504526799,0.557893012634
0.1,17.6,linear_mc,2,0.0918692091451,0.0662519444807,0.721155053986
0.1,17.6,moment_ode,2,0.0909090717422,0.0646180347327,0.710798531921
0.1,17.7,bounded_mc,1,0.0906811572332,0.041619849899,0.458969108566
0.1,17.7,linear_mc,1,0.0908097650107,0.0507198158582,0.558528213923
0.1,17.7,moment_ode,1,0.0909090905907,0.0486639430706,0.535303375651
0.1,17.7,bounded_mc,2,0.082993395784,0.0459546296254,0.55371429487
0.1,17.7,linear_mc,2,0.0914447266166,0.064923417894,0.709974432601
0.1,17.7,moment_ode,2,0.0909090735342,0.0646180372356,0.710798545442
0.1,17.8,bounded_mc,1,0.0907759663778,0.0418854529113,0.46141566521
0.1,17.8,linear_mc,1,0.0909870499264,0.0518850176594,0.570246180103
0.1,17.8,moment_ode,1,0.0909090906239,0.0486639431204,0.535303376003
0.1,17.8,bounded_mc,2,0.0830509005053,0.0460216067873,0.554137360429
0.1,17.8,linear_mc,2,0.0915618026016,0.0654371549901,0.714677443332
0.1,17.8,moment_ode,2,0.090909075159,0.0646180395041,0.710798557692
0.1,17.9,bounded_mc,1,0.0909530490417,0.0423173591667,0.465265976375
0.1,17.9,linear_mc,1,0.0912632240957,0.0529331762719,0.580005547649
0.1,17.9,moment_ode,1,0.0909090906536,0.0486639431649,0.535303376319
0.1,17.9,bounded_mc,2,0.0829807803337,0.0463908458795,0.559055310072
0.1,17.9,linear_mc,2,0.0915714210377,0.0665290828902,0.726526705999
0.1,17.9,moment_ode,2,0.0909090766321,0.0646180415602,0.710798568791
0.1,18,bounded_mc,1,0.0909267794985,0.0416300439768,0.457841399491
0.1,18,linear_mc,1,0.0911413619794,0.0511801051663,0.561546415971
0.1,18,moment_ode,1,0.0909090906802,0.0486639432049,0.535303376601
0.1,18,bounded_mc,2,0.0829663179128,0.0468561158023,0.564760700259
0.1,18,linear_mc,2,0.0916922969696,0.0677885659764,0.739304916735
0.1,18,moment_ode,2,0.0909090779677,0.0646180434237,0.710798578847
0.1,18.1,bounded_mc,1,0.0910936383089,0.0417682758852,0.458520228861
0.1,18.1,linear_mc,1,0.0913369764904,0.0511845651506,0.560392593639
0.1,18.1,moment_ode,1,0.0909090907041,0.0486639432406,0.535303376854
0.1,18.1,bounded_mc,2,0.0825210488869,0.0467856863687,0.566954577041
0.1,18.1,linear_mc,2,0.091300170326,0.0698256499951,0.764792110965
0.1,18.1,moment_ode,2,0.0909090791787,0.0646180451126,0.710798587957
0.1,18.2,bounded_mc,1,0.0909192161394,0.0413075320025,0.454332249623
0.1,18.2,linear_mc,1,0.0910926589073,0.0502916108424,0.552092906779
0.1,18.2,moment_ode,1,0.0909090907254,0.0486639432727,0.535303377081
0.1,18.2,bounded_mc,2,0.0823808666171,0.0460581201535,0.55908758969
0.1,18.2,linear_mc,2,0.0910131770961,0.068076843997,0.747988875558
0.1,18.2,moment_ode,2,0.0909090802765,0.0646180466433,0.71079859621
0.1,18.3,bounded_mc,1,0.0906871122894,0.0405288834209,0.446908964216
0.1,18.3,linear_mc,1,0.0907145660911,0.0485650503167,0.53536110472
0.1,18.3,moment_ode,1,0.0909090907446,0.0486639433014,0.535303377284
0.1,18.3,bounded_mc,2,0.0825246721327,0.0457242596745,0.554067753229
0.1,18.3,linear_mc,2,0.091131273067,0.0679739737505,0.745890751471
0.1,18.3,moment_ode,2,0.0909090812718,0.0646180480305,0.710798603687
0.1,18.4,bounded_mc,1,0.0904641775894,0.0408077111065,0.4510924898
0.1,18.4,linear_mc,1,0.0905241364628,0.0491626139229,0.543088460646
0.1,18.4,moment_ode,1,0.0909090907617,0.0486639433271,0.535303377466
0.1,18.4,bounded_mc,2,0.0825136058988,0.0450031688482,0.54540300788
0.1,18.4,linear_mc,2,0.0909943104087,0.0669470395831,0.735727753553
0.1,18.4,moment_ode,2,0.0909090821741,0.0646180492876,0.710798610461
0.1,18.5,bounded_mc,1,0.0905986740184,0.0408227238942,0.450588536052
0.1,18.5,linear_mc,1,0.0906751898243,0.0494137471017,0.544953335057
0.1,18.5,moment_ode,1,0.090909090777,0.0486639433502,0.535303377629
0.1,18.5,bounded_mc,2,0.0822212235957,0.044710031157,0.54377725363
0.1,18.5,linear_mc,2,0.0905466812622,0.0659639530324,0.728507683693
0.1,18.5,moment_ode,2,0.0909090829921,0.0646180504269,0.710798616597
0.1,18.6,bounded_mc,1,0.0906851417826,0.0401964640638,0.443253032124
0.1,18.6,linear_mc,1,0.0906344743863,0.0472915893695,0.521783677676
0.1,18.6,moment_ode,1,0.0909090907908,0.0486639433708,0.535303377775
0.1,18.6,bounded_mc,2,0.0823945562956,0.0444765782827,0.539799961094
0.1,18.6,linear_mc,2,0.0906378276415,0.0643708430291,0.710198431539
0.1,18.6,moment_ode,2,0.0909090837336,0.0646180514593,0.710798622156
0.1,18.7,bounded_mc,1,0.0909745713666,0.0405845851795,0.446109111259
0.1,18.7,linear_mc,1,0.0909481251396,0.0473702230805,0.520848813626
0.1,18.7,moment_ode,1,0.0909090908031,0.0486639433893,0.535303377906
0.1,18.7,bounded_mc,2,0.0822103921286,0.0442916840245,0.538760160093
0.1,18.7,linear_mc,2,0.0902972695863,0.0629390158338,0.697020143822
0.1,18.7,moment_ode,2,0.0909090844058,0.0646180523949,0.710798627192
0.1,18.8,bounded_mc,1,0.0910358232643,0.0407768706139,0.447921149628
0.1,18.8,linear_mc,1,0.0910339257227,0.0480313935844,0.527620809528
0.1,18.8,moment_ode,1,0.0909090908142,0.0486639434059,0.535303378023
0.1,18.8,bounded_mc,2,0.0819730050889,0.0439213027543,0.535802032714
0.1,18.8,linear_mc,2,0.0899037178436,0.0615168939496,0.684253058996
0.1,18.8,moment_ode,2,0.0909090850151,0.0646180532428,0.710798631754
0.1,18.9,bounded_mc,1,0.0911637901645,0.0405824779585,0.44516005626
0.1,18.9,linear_mc,1,0.0911291414881,0.047617568335,0.522528442136
0.1,18.9,moment_ode,1,0.0909090908241,0.0486639434207,0.535303378128
0.1,18.9,bounded_mc,2,0.0819558918454,0.0438200340991,0.534678265496
0.1,18.9,linear_mc,2,0.0898243368664,0.0608063065777,0.676946902131
0.1,18.9,moment_ode,2,0.0909090855674,0.0646180540111,0.710798635887
0.1,19,bounded_mc,1,0.0910048923762,0.0405912508103,0.446033721379
0.1,19,linear_mc,1,0.0909408098216,0.0473930268634,0.521141465052
0.1,19,moment_ode,1,0.0909090908329,0.048663943434,0.535303378222
0.1,19,bounded_mc,2,0.0818829399581,0.0441543025017,0.539236897506
0.1,19,linear_mc,2,0.0897659655317,0.0612063470116,0.681843576783
0.1,19,moment_ode,2,0.0909090860681,0.0646180547073,0.71079863963
0.1,19.1,bounded_mc,1,0.0908142984407,0.0401965557915,0.442623644973
0.1,19.1,linear_mc,1,0.0906667082518,0.0465488738085,0.513406460939
0.1,19.1,moment_ode,1,0.0909090908408,0.0486639434459,0.535303378307
0.1,19.1,bounded_mc,2,0.081854370518,0.0443883389115,0.542284286479
0.1,19.1,linear_mc,2,0.0897591208639,0.0615309764036,0.685512244454
0.1,19.1,moment_ode,2,0.0909090865219,0.0646180553381,0.710798643021
0.1,19.2,bounded_mc,1,0.0904239983222,0.0398883169411,0.441125339304
0.1,19.2,linear_mc,1,0.0902182909083,0.0464098816058,0.514417654542
0.1,19.2,moment_ode,1,0.090909090848,0.0486639434566,0.535303378382
0.1,19.2,bounded_mc,2,0.0817051775329,0.0442160884069,0.541166297437
0.1,19.2,linear_mc,2,0.0895050398505,0.0609763749198,0.681261915772
0.1,19.2,moment_ode,2,0.0909090869333,0.0646180559097,0.710798646093
0.1,19.3,bounded_mc,1,0.0902737094716,0.040045917662,0.443605540266
0.1,19.3,linear_mc,1,0.0900852858361,0.0468581995427,0.520153753277
0.1,19.3,moment_ode,1,0.0909090908543,0.0486639434661,0.53530337845
0.1,19.3,bounded_mc,2,0.0814996344162,0.0442632511647,0.543109812477
0.1,19.3,linear_mc,2,0.0892476805939,0.0612593108923,0.686396671428
0.1,19.3,moment_ode,2,0.0909090873061,0.0646180564277,0.710798648876
0.1,19.4,bounded_mc,1,0.0903002626049,0.0409800031851,0.453819313509
0.1,19.4,linear_mc,1,0.0902566545796,0.0492992407988,0.546211700716
0.1,19.4,moment_ode,1,0.09090909086,0.0486639434747,0.53530337851
0.1,19.4,bounded_mc,2,0.0815913525254,0.0448918517752,0.550203549589
0.1,19.4,linear_mc,2,0.0894829741255,0.0627317381305,0.70104663757
0.1,19.4,moment_ode,2,0.0909090876441,0.064618056897,0.710798651396
0.1,19.5,bounded_mc,1,0.0903228369217,0.0407706018472,0.451387525422
0.1,19.5,linear_mc,1,0.0902656551766,0.048897598867,0.541707682411
0.1,19.5,moment_ode,1,0.0909090908651,0.0486639434823,0.535303378565
0.1,19.5,bounded_mc,2,0.0816307586118,0.0450157132003,0.551455284329
0.1,19.5,linear_mc,2,0.0895641759774,0.0631038047412,0.704565235514
0.1,19.5,moment_ode,2,0.0909090879504,0.0646180573223,0.710798653679
0.1,19.6,bounded_mc,1,0.0900037246666,0.0405895827467,0.450976700099
0.1,19.6,linear_mc,1,0.0898959900843,0.0483886083736,0.53827326812
